ID,Tweet_ID,Isi_Tweet,Tanggal_Tweet,Kandidat,Aplikasi,Lokasi User,Sentimen
-589321992,UdinNasruddin,Pemberitaan Terkait Bank Century malam tadi di KompasTV bikin tercengang atas apa yg di sampaikan Mantan Wakil Presiden Jusuf Kalla. Top~,11/22/2013 1:36,JK,web,,0
-294912166,azirmaop,"Bang  ini kawan sy  ingin jd timses non-partai capres prabowo di aceh, mhn info. Cc ",11/22/2013 2:30,Prabowo,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",di planet bumi,1
1097062959,ibnu_pna,Saya pilih presiden JK & Jokiwi..,11/22/2013 3:47,JK,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aceh,1
201546001,AlvindSetiawan, soekarno prnah blg yg injak2 negara ku maka Ganyang akibatx. Capres Prabowo jg blg SBY itu lembek.,11/22/2013 5:25,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
-1493112211,bili_iBeloG," tanda"" dunia kiamat boikot capres ARB jangan pilih pemimpin yg Amoral.",11/22/2013 8:22,Aburizal,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bali,-1
-2020848801,aaentis,"Calon presiden arb punya tv one, surya paloh punya metro tv smga smua calon presiden, caleg punya hati tdk KORUPSI",11/22/2013 9:45,Aburizal,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Cempaka putih timur 7 no 4,0
1835519982,hafidznovalsyah,katanya Golkar merasa pasangan paling pas untuk capres ARB ialah cawapres Muhaimin... mau jadi apa endonesa kalo mereka menang... *istighfar,11/22/2013 11:10,Aburizal,web,woles universe of Indonesia,-1
-1469112166,rezzaucup,rapimnas golkar yg meninjau kembali pencalonan ARB sbg capres. Jk ARB trnyata tdk jd capres..akankah beliau buat parpol spt prbowo&wranto?,11/22/2013 12:45,JK,"<a href=""http://manta.bz"" rel=""nofollow"">Manta.bz</a>","?: 1.300236,103.840829",0
430302530,yudifkgua,   sorry aq g s7 jokowi jd presiden. jokowi mhn jadikan jakarta icon indonesia,11/22/2013 15:55,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Surabaya,-1
-1300865659,BungSaleh,Sejak mantan Presiden Megawati mengesahkan UU 32 tahun 2004 tentang pemerintahan daerah pada tanggal 15 oktober 2004,11/22/2013 18:30,Megawati,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","Indonesia, Kaltim",0
1769716547,HenkyPradana,Henky Santhoz A- Kaum Muda Golkar Minta Cawapres Ical Tak Dibahas:  Wacana Cawapres pendamping Capres Aburizal Bakrie a...  BOT TWEET ,11/23/2013 1:34,Aburizal,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Unknown Location,0
1530864856,tesgema01,"Wacana Cawapres pendamping Capres Aburizal Bakrie atau Ical saat Rapimnas Partai Golkar, lebih baik tidak dibesar-besarkan.",11/23/2013 1:34,Aburizal,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Bandung,0
-1317759328,STriiz_25,#Terkini Kaum Muda Golkar Minta Cawapres Ical Tak Dibahas:  Wacana Cawapres pendamping Capres Aburizal Bakrie atau Ical saat Rapimnas...,11/23/2013 1:35,Aburizal,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Sumedang, Jawa Barat",0
-1210604953,ejha__,"Sejuta buzzer enggak akan bikin gue berpikir utk milih GW jadi presiden. Jokowi paling bener, dah..",11/23/2013 5:35,Jokowi,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Pada episode hidup seseorang..,-1
24067291,Macan_Kulon,"""Rakyat Butuh Pemimpin Berani Bela Kepentingan Rakyat"" Figur itu hanya ada pada Capres ""Prabowo Subianto""",11/23/2013 8:37,Prabowo,web,Jakarta Indonesia,1
-1978644179,tesgema01,Ketua Komisi Pemberantasan Korupsi (KPK) mengaku mendapat banyak informasi penting dari mantan wakil Presiden Jusuf Kalla dalam kasu...,11/23/2013 8:58,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Bandung,0
761607870,smrng8,2013DPD I Partai Golkar mendesak agar dilibatkan dalam penentuan calon wakil presiden Aburizal Bakrie di Pilpres 2014. Ketua DPP Priy...,11/23/2013 10:03,Aburizal,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
-1221422645,zaenalfx,"Menjelang 2014 banyak yg promosi pengen jd presiden. ARB, HT, sampai yg baru gita. Ah abi mh bade promosi buka biro jodoh :))",11/23/2013 14:46,Aburizal,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bandung,-1
1041087180,EtTokal,"  JATIM Sidoarjo khususnya, milih capres ARB kesalahan besar.",11/23/2013 16:44,Aburizal,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",semarang,-1
2130191696,Riau9,2013Partai Golkar tengah menggodok sembilan nama yang bakal dipilih menjadi pendamping capres Aburizal Bakrie d...,11/24/2013 0:54,Aburizal,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
-2135387627,SalmanAlwii,Partai Golkar tengah menggodok sembilan nama yang bakal dipilih menjadi pendamping capres Aburizal Bakrie dalam Pemilu 2014 mendatang...,11/24/2013 1:14,Aburizal,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Purwakarta,Sadang-Ciwangi",0
-1482475538,s_kumaladewi,"Tdi  lucu yaa, dimnctv masa jawab presiden MEGAWATI SOEKARNO PUTRI pake PD bngt smbil  lompat2 ga jls haha pdhal kan jwabny salah",11/24/2013 1:38,Megawati,web,Tanah ??????? swt,0
978949355,TomiLebang," Orangnya sederhana, tampaknya baik budi. Tapi sebenarnya keras kepala, bersama SM berani melawan Plt. Presiden JK di belakang.",11/24/2013 4:23,JK,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0
-670125697,Azcaisha," Ada-ada saja gaya spontanitas calon Presiden, Dahlan Iskan saat diarak naik Kereta Kencana di Kota Cirebon...#DahlanIskan",11/24/2013 5:47,Dahlan,web,"South Borneo, Indonesia",0
-1983899173,GeoNation_id,"Banyak tokoh-tokoh besar Indonesia lahir di kota ini, Jogja. Beberapa tokoh yg lahir di Yogyakarta: Presiden Soeharto, Presiden Megawati,...",11/24/2013 6:15,Megawati,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",Indonesia,0
1645148219,Bangbros79,Akan sempurna Indonesia jika Presiden :  Wapres :  Ketua KPK :  hehehe cc ,11/24/2013 8:26,Jokowi,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Behind Nathania Zahwa Bilvas,1
572854825,Gitot22,"Jokowi jadi presiden, dahlan iskan wakilnyo. Gubernur jakarta ahok bae. Itu baru formasi yahut !",11/24/2013 9:23,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Indralaya-Palembang,1
1810294738,harisprahara,"Ahok presiden, Jokowi stay di Jakarta, Risma wagub, Jonan Menteri Perhubungan, Abraham Samad Ketua KPK... Indonesia bisa maju tuhh",11/24/2013 13:26,Jokowi,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",earth,1
1149556669,RMusrod, #capres #JK JK kader terbaik Golkar,11/24/2013 14:48,JK,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
-10606034,Buana_BP,Capres: Jokowi di unggulkan. Akankah Jakarta di tinggalkan??,11/24/2013 22:39,Jokowi,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Jakarta,0
-1539379353,alvin_baragaz," Presiden Jokowi + wakilnya nanti tdk korupsi, tapi korupsi oleh anak buah ttp aja menggila & tdk terkendali. Lantas apa bedanya?",11/25/2013 4:42,Jokowi,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Indonesia',-1
679097648,Sarah_Pnd,"THIS   Presiden Jokowi+wklnya nti tdk korupsi, tp korupsi o/ anak buah ttp aja menggila & tdk trkendali. Lantas apa bedanya?",11/25/2013 4:45,Jokowi,web,Ha'Aretz HaMuvtahat,-1
-1074702823,ang_chun,"Syarifudin Sudding: ""Terlebih, mantan Wakil Presiden, Jusuf Kalla dgn tegas mengatakan bahwa kasus Century adalah perampokan uang negara.""",11/25/2013 6:17,JK,web,W O R L D,0
-1598419809,redaksi_IM,Wapres diperiksa karena penyidik KPK ingin mengkonfirmasi informasi yang diperoleh setelah memeriksa mantan Wakil Presiden Jusuf Kalla.,11/25/2013 8:55,JK,web,,0
-1942820379,despar54,"Morgan Research Survey: Capres Jokowi 37%, Prab 15%, Ical 14%, Mega & DIS 6%     ",11/26/2013 3:40,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,0
1676944182,despar54,"Morgan Research Survey: Capres Jokowi 37%, Prab 15%, Ical 14%, Mega & DIS 6%     ",11/26/2013 3:41,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,0
2024737575,despar54,"Morgan Research Survey: Capres Jokowi 37%, Prab 15%, Ical 14%, Mega & DIS 6%     ",11/26/2013 3:44,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,0
-1688942655,despar54,"Morgan Research Survey: Capres Jokowi 37%, Prab 15%, Ical 14%, Mega & DIS 6%      ",11/26/2013 3:46,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,0
1434511432,Syachruddin_Dj,"Relatif : Morgan Survey: Capres Jokowi 37%, Prab 15%, Ical 14%, Mega & DIS 6%    ",11/26/2013 3:52,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Move Up Indonesia.!!,0
-2076184276,85646525167,Dukungan Capres Wiranto-Harry Tanu.,11/26/2013 6:10,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Bali,1
1035668882,danijo_bkr,"Ahok itu adalah role model, dimana kader tdk selalu tunduk pada, apa kata partai. Ahok hrs jadi Presiden,  Prabowo jadiin wakil ajah",11/26/2013 9:51,Prabowo,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Disini,1
1050895475,refaheel, jangan ih yang jadi presiden jokowi aja (y),11/26/2013 11:01,Jokowi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1
2124101898,octavhianovy,"Mong naon ai sia hat : Orang bego g usah pilih gw jd presiden, jk gw jd presiden,para orang bego gw jadiin pinter semua!",11/27/2013 2:11,JK,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Dibawah telapak kaki ibu,0
1826745003,princesa8499,"Hanya org bego yg pilih elu ""farhatabbaslaw: Org bego gk ush pilih gw jd presiden, jk gw jd presiden,para org begok gw jadiin pinter semua!""",11/27/2013 2:47,JK,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1
-1783546777,TrioMacan2000,"37. Menurut saya, KPK juga perlu memvalidasi serta mendalami temuan lain yang pernah diungkap mantan Wakil Presiden Jusuf Kalla ",11/27/2013 3:20,JK,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",Nowhere but everywhere,0
1508744149,atur_saja, kalau nanti gagal jadi presiden jokowi siap jadi bintang film kerna udah biasa akting didepan kamera.. Hehehe..Msh ada yg nonton?,11/27/2013 6:10,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,0
-1643002709,v4ryzal,Pilih presiden ARB = Abu Rizal Bakrie ato FA= Farhat Abbas ??,11/27/2013 9:27,Aburizal,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Lamongan,0
-806655642,junhyungcola,"Jadi Presiden, Prabowo Tak Jamin RI Bebas Sadap",11/27/2013 9:36,Prabowo,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Beast Airline,0
1769830814,NKRI_News,"Jadi Presiden, Prabowo Tak Jamin RI Bebas Sadap: Menurut dia, aktivitas spionase sering dilakukan semua negara dunia.",11/27/2013 9:54,Prabowo,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",INDONESIA,0
-1003975321,rmramadhan,"Adapun mengenai  rapat bersama Wakil Presiden Jusuf Kalla pada 20 November 2008,",11/27/2013 11:30,JK,web,jakarta,0
-1528046162,putrasam88,Andai 2014 nanti JK presiden Jokowi wakilnya ;/,11/27/2013 12:16,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Bekasi,1
1279353226,lakistyle, : bagusnya Jokowi Presiden JK wakilnya...cucok deh,11/27/2013 12:30,JK,web,Aceh - Sumatera - Indonesia,1
400842334,dha_w,"Di sosmed rame Jokowi capres tahun depan. Benerin Jakarta aja belum, mau jadi Presiden ",11/27/2013 12:52,Jokowi,web,"Magetan, East Java, Indonesia",-1
-827616167,TuitMakassar,#TuitMakassar DPD I Golkar Sulsel: Capres ARB Tergantung Survey Usai Pilcaleg #Makassar #Tuit,11/27/2013 16:32,Aburizal,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",Sosial Media Makassar,0
-1814825263,anwarkhumaini, capres Jokowi ya? :),11/28/2013 7:36,Jokowi,web,jakarta,0
-1619774879,Not_AntonErl,"Mata Nawja Part 1: AHOK siap jadi PRESIDEN, Dahlan Iskan Vs Mahfud MD (3 Komandan Koboi)",11/28/2013 9:23,Dahlan,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,1
670281734,despar54,Hanura: Capres Wiranto Yakin Kalahkan Jokowi kami rajin blusukan ke Kampung2     ,11/28/2013 10:37,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,1
-2103496785,despar54,Hanura: Capres Wiranto Yakin Kalahkan Jokowi kami rajin blusukan ke Kampung2     ,11/28/2013 10:39,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,1
2004583041,ass_suryadi,Selamat. Datang era baru indonesia era dimana pejabat2 bekerja keras untuk kesejahteraan rakyat indo di kepemimpinan presiden Jokowi ,11/28/2013 10:51,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manado,indonesia",1
227242640,despar54,Hanura: Capres Wiranto Yakin Kalahkan Jokowi Krn Rajin Blusukan Ke Kampung2      ,11/28/2013 11:03,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,1
808821305,PeterGontha,"Angkat tangan deh, mau yang jadi presiden Jokowi atau Oma Irama apa Sule terserah, yang dicari yg bisa cari jalan atasin kemacetan Jakarta.",11/28/2013 11:04,Jokowi,"<a href=""http://www.osfoora.com"" rel=""nofollow"">Osfoora for iOS</a>",Bali - Nusa 2,1
2131932861,despar54,Hanura: Capres Wiranto Yakin Kalahkan Jokowi Krn Rajin Blusukan Ke Kampung2       ,11/28/2013 11:07,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,1
922667683,despar54,Hanura: Capres Wiranto Yakin Kalahkan Jokowi Krn Rajin Blusukan Ke Kampung2     ,11/28/2013 11:09,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,1
-1044035035,RMDPW,"Om itu ava keren gila. pantes nuh jadi penghulu nikahan, jgn jadi presiden, jokowi lebih pantas jd presiden!;$ ",11/28/2013 11:35,Jokowi,"<a href=""http://www.snaptwit.com"" rel=""nofollow"">Snaptwit</a>",IbuAyah,-1
-1000950533,LoveNiey,"Ya ikut milih dong..ksh suara utk calon yg plg kompetn 2014 : Angkat tangan deh, mau yang jadi presiden Jokowi atau Oma Irama,,",11/28/2013 11:37,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1
-1007041919,akosalelewa,Saat ini hanya PDIP yg memiliki tokoh calon presiden (JOKOWI) yg sangat populer.,11/28/2013 13:32,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Konawe-Sulawesi Tenggara,0
-1140598663,rizkymanalu,"Aku salut dan thx banget dgn capres prabowo lwt amrie, membhz desa sama amrie! Shbt trbaik amrie, pejuang pemikir, pemikir pejuang",11/28/2013 14:42,Prabowo,"<a href=""http://www.nokia.com"" rel=""nofollow"">Mobile client</a>",Indonesia,1
1005340228,IndraSetto,"Yang mengejutkan, Presiden Megawati mengangkat Boediono sebagai menteri keuangan dan Dorodjatun sebagai Menko Perekonomian.",11/28/2013 18:20,Megawati,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,0
-1800832513,Understandjing," Presiden: Jokowi, Wakil Presiden: Mahfud MD. Maybe Ahok jadi Menteri Agama-nya. :D",11/28/2013 20:12,Jokowi,web,"Bogor, Indonesia",1
-1344450579,Gemz_25th,"Wah..jadi inih presiden Jokowi,g ad nama yg fenomenal lagi sih mendekati pemilu",11/28/2013 23:36,Jokowi,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Sunda Pantura,1
2083478803,dhevi_paris,Hukum - Mantan wakil presiden Jusuf Kalla berpendapat bahwa kasus Bank Century adalah skandal perampokan secara sistemik.,11/29/2013 1:18,JK,web,"Bandung, Jawa Barat",0
-681251096,AniiiArsyad,  bah cilaka 12 Indonesia klo f*rhat jd presiden. ARB dong \m/,11/29/2013 3:09,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1
-904894877,ekadharmayasa,"Kalo bisa milih, jokowi presiden, prabowo wakil, indonesia ditangani dengan baik, dan sepertinya kuruptor bakalan ilang, mungkin..",11/29/2013 3:19,Prabowo,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Br. Pelasa Kuta,1
1792285379,Golkar2014,NH : Mengamanatkan presiden ARB visi tsb sbg acuan dlm program kerja tahunan. Jk ia diamanatkan rakyat #KonpersHasilRapimnas,11/29/2013 7:56,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Indonesia,0
-1066401243,Murtiawani506_,A:mama kalo milih presiden wiranto aja:)  M:enggak ah pak jokowi! G:farhatabbas lebih bagus:> A:Ih ngapain milih presiden kayak gtu! 'Mulutn,11/29/2013 11:28,Wiranto,"<a href=""http://www.writelonger.com"" rel=""nofollow"">Write Longer</a>",62,0
1037694610,UlanOktavia_,"'Terakhir Masuk Surga', Itu Alasan Wali Kota Surabaya Ogah Jadi Presiden  DAHLAN TOLOL",11/29/2013 12:34,Dahlan,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,-1
-275688045,BeritaKabar,KAUS CAPRES JOKOWI #Berita #Kabar,11/29/2013 14:11,Jokowi,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",,0
539423449,TuitSolo,#TuitSolo KAUS CAPRES JOKOWI #Solo #Tuit,11/29/2013 14:18,Jokowi,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",Sosial Tuit Regional Solo,0
1581963959,hm_dermawanzain,"9.  berikut nya kita bahas calon presiden ARB,bisa kami tambahkan pak Mahfud bersih dr pelanggaran HAM.Wasalam",11/29/2013 23:20,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Majidilharam 2025,1
1743782404,hm_dermawanzain,"9.  kita bahas bacalon presiden ARB,dapat di tambahkan pak Mahfud bersih dari pelanggaran HAM. Wassalam",11/29/2013 23:31,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Majidilharam 2025,1
534583453,kemalrock,"Kuliah 2 thn di Unpad drop out. Tp bisa jadi presiden, Megawati (tp harus jd anak presiden dulu)",11/30/2013 4:56,Megawati,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","Jakarta, Indonesia",0
-936052373,haryanto_asep,"Ditanya Peluang Jokowi Jadi Capres, Megawati: Sabar Dulu: Mega tak mau menjawab apapun soal peluang Jokowi jadi capres",11/30/2013 9:42,Megawati,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Adiwarno  Buayan Gombong,0
1081583986,palangkaraya8,2013Mantan Presiden Megawati Soekarnoputri bercerita soal percakapan telepon dengan George W Bush. Bush yang ka...,11/30/2013 9:48,Megawati,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
1258910575,STenggara,2013Mantan Presiden Megawati Soekarnoputri bercerita soal percakapan telepon dengan George W Bush. Bush yang kala itu menjadi Preside...,11/30/2013 9:54,Megawati,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
-1737651232,UlanOktavia_,PDIP Masih Bergeming Ditanya Soal Capres  DAHLAN TOLOL,11/30/2013 11:31,Dahlan,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
1570172968,IwanPiliang,"4. Dan momen mengumumkan Capres Jokowi di 10 Januari 2014, shg dongkrak suara Caleg di Pileg shg target suara 27% dpt digapai PDIP",11/30/2013 13:48,Jokowi,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","Jakarta, Indonesia",0
1647512355,Zhank_Bonkaw,"#NewsDetik Banyak yang Tergiur Jadi Capres, Megawati Mengaku Bingung: Ketua Umum PDI Perjuangan, Megawati Soekarno Putri mengaku tak ...",11/30/2013 13:51,Megawati,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
1294889027,UlanOktavia_,"Banyak yang Tergiur Jadi Capres, Megawati Mengaku Bingung  DAHLAN TOLOL",11/30/2013 13:55,Megawati,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
992284829,WawanKwds,"#BeliRumahTnpUtang: Banyak yang Tergiur Jadi Capres, Megawati Mengaku Bingung  Folow ",11/30/2013 14:04,Megawati,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Amurang,0
402347808,ForSaleByRiku,"Banyak yang Tergiur Jadi Capres, Megawati Mengaku Bingung: Ketua Umum PDI Perjuangan, Megawati Soekarno Putri mengaku tak habis pikir...",11/30/2013 14:06,Megawati,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
521943915,eddpurwanto,Th 2014 seluler presiden jokowi disadap ostrali yg kedengeran cm kerja kerja dan kerja...,11/30/2013 14:25,Jokowi,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Jakarta,0
1125964230,pesonapulauBali,#TuitBali Banyak Capres Megawati Bingung #Bali #Tuit - TuitBali,11/30/2013 14:43,Megawati,"<a href=""http://www.GroupTweet.com"" rel=""nofollow"">GroupTweet</a>",Bali,0
172102264,CholisSetiawan1," kalo boleh membanding Integritas JK > Jokowi, elektabilitas JK < Jokowi, solusi Jokowi capres JK wapres. prediksi = pasti menang.",11/30/2013 15:15,JK,web,Pekalongan,1
1611492879,primusrlw,"jawaban yg tepat ...  TERPOPULER POLITIK - Ditanya Peluang Jokowi Jadi Capres, Megawati: Sabar Dulu",11/30/2013 16:02,Megawati,web,,-1
-268267535,deagoes_peyek,"(1) [PILPRES 2014 : Dahlan Iskan: Emang Enak Jadi Presiden?] Dahlan Iskan, mengatakan ada dua alasan yg membuat dirinya #DahlanIskan4RI1",11/30/2013 16:24,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Surabaya & Sedati,-1
-527612857,MaynardoMS,": Angkt tngn deh, mau yg jd presiden Jokowi atau Oma Irama apa Sule trsrh, yg dicari yg bsa cari jalan atasin kemacetan Jakarta.",11/30/2013 17:04,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","Jakarta,Indonesia",0
-1737743403,RajaAlfur,".Waktu jadi Presiden Megawati Jual banyak Aset Negara termasuk Menandatangani Outschoursing, apa yg di banggakan dari Mega waty.?",11/30/2013 18:36,Megawati,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Indonesia,0
-560782554,SofianSS,"menjadi presiden. Namun, tidak terlalu ngebet menjadi pemimpin bangsa tersebut. ""Apa enaknya menjadi presiden, ... | Dahlan Iskan  25/44",11/30/2013 22:41,Dahlan,"<a href=""http://longtweetsplitter.com/?source=twitter"" rel=""nofollow"">LongTweetSplitter</a>",Jakarta-Indonesia,-1
-727804647,SofianSS,"Dahlan Iskan .   Soal menjadi presiden, Dahlan Iskan mengatakan bahwa pihaknya memang memiliki keinginan ... | Dahlan Iskan  24/44",11/30/2013 22:41,Dahlan,"<a href=""http://longtweetsplitter.com/?source=twitter"" rel=""nofollow"">LongTweetSplitter</a>",Jakarta-Indonesia,0
230268859,Al_Senal,"Namun ""kegagalan"" pak gita sbg menteri ttp menyisakan tanya ""apakah dia akan sukses jk jd presiden jk jd menteri saja gagal?""",2/1/2014 2:34,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1
-1454974223,alfretstuerah,Hoy sby sebersi jo samua supaya the next presiden prabowo shs sonyanda mobasusah mokuasay 3 dunia.,2/1/2014 3:22,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","0, 0",1
1403364910,alisyarief,"Ayo, Jokowi mundur dr Gubernur, silahkan maju jadi Capres. Dahlan Iskan Mundur dr Menteri, silahkan lanjutkan konvensi Capres. Marzuki Alie?",2/1/2014 4:13,None,web,,1
1822505530,komeringsampit,"Geli sndiri liat iklan capres ARB, akting yg di paksaan,, ? semoga kalah",2/1/2014 9:05,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1
823860185,apsarisurya,Pelanggaran lalu lintas saat uji kelayakan mobil elektrik yg dilakukan CAPRES Dahlan Iskan masih DITOLERIR.,2/1/2014 9:23,None,"<a href=""http://www.writelonger.com"" rel=""nofollow"">Write Longer</a>",,1
-1241224901,KokohNicky,Bisa jadi PDIP akan jadi achilles heel Presiden Jokowi nanti kalo beliau tdk menjauhkan diri dari politik partai.,2/1/2014 11:20,None,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",,-1
-420409643,jhdofficial,"Ahok temui Prabowo di Bogor: ""Presiden Prabowo harus berani mewajibkan e-budgeting untuk semua pemerintahan kabupaten/kota dan provin...",2/1/2014 11:34,None,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,1
-592195868,kangdedes74,"     sy pribadi, TIDAK mendukung jokowi jd capres jk ada tokoh lain",2/1/2014 12:21,None,web,,-1
-678495617,M_Anam55,Tu calon Presiden Wiranto ama calon wakilnya ikut main sinetron #rcti,2/1/2014 13:09,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1
